common_voice_s1_115|ক্রান্তীয় মৌসুমি জলবায়ু অন্যান্য ক্রান্তীয় জলবায়ুর চেয়ে আলাদা কারণ এসব অঞ্চলে বৃষ্টিপাতের পরিমান অসম|ক্রান্তীয় মৌসুমি জলবায়ু অন্যান্য ক্রান্তীয় জলবায়ুর চেয়ে আলাদা কারণ এসব অঞ্চলে বৃষ্টিপাতের পরিমান অসম
common_voice_s1_116|তার চতুর্থ মেয়ে শৈশবেই মৃত্যুবরণ করেন|তার চতুর্থ মেয়ে শৈশবেই মৃত্যুবরণ করেন
common_voice_s1_117|জাতীয় প্রতীকের উদ্দেশ্য হলো জাতির জনগণ, মূল্য, লক্ষ্য বা ইতিহাসের চাক্ষুষ, মৌখিক বা আইকনিক উপস্থাপনার মাধ্যমে জনগণকে একত্রিত করা|জাতীয় প্রতীকের উদ্দেশ্য হলো জাতির জনগণ, মূল্য, লক্ষ্য বা ইতিহাসের চাক্ষুষ, মৌখিক বা আইকনিক উপস্থাপনার মাধ্যমে জনগণকে একত্রিত করা
common_voice_s1_118|এখানে দুটি জাহাজ তৈরির বার্থ বা জেটি রয়েছে|এখানে দুটি জাহাজ তৈরির বার্থ বা জেটি রয়েছে
common_voice_s1_119|তিনি ত্রিপুরার প্রথম অর্জুন পুরষ্কার বিজয়ী|তিনি ত্রিপুরার প্রথম অর্জুন পুরষ্কার বিজয়ী
common_voice_s1_120|যাইহোক, এখানে চিত্রটি চোখের সাথে মিলিত হওয়ার চেয়ে পুরনো|যাইহোক, এখানে চিত্রটি চোখের সাথে মিলিত হওয়ার চেয়ে পুরনো
common_voice_s1_121|সৈয়দ নাসির উদ্দীন শাহ জালাল সম্পর্কে অবগত হয়ে তদীয় শিষ্যত্ব গ্রহণের অভিপ্রায় ব্যক্ত করেন|সৈয়দ নাসির উদ্দীন শাহ জালাল সম্পর্কে অবগত হয়ে তদীয় শিষ্যত্ব গ্রহণের অভিপ্রায় ব্যক্ত করেন
common_voice_s1_122|আগে এ লাইনে ট্রেন চলত নিয়মিত|আগে এ লাইনে ট্রেন চলত নিয়মিত
common_voice_s1_123|পরবর্তীতে তিনি তার যোগ্যতা প্রমাণের জন্য ইংল্যান্ড এবং স্পেনে ক্লাবে খেলেন|পরবর্তীতে তিনি তার যোগ্যতা প্রমাণের জন্য ইংল্যান্ড এবং স্পেনে ক্লাবে খেলেন
common_voice_s1_124|এরপর যুব ও কর্মসংস্থান বিষয়ক মন্ত্রীর দায়িত্ব পান|এরপর যুব ও কর্মসংস্থান বিষয়ক মন্ত্রীর দায়িত্ব পান
common_voice_s1_125|বর্তমানে বিশ্ববিদ্যালয়টিতে চারটি অনুমোদিত অনুষদ রয়েছে|বর্তমানে বিশ্ববিদ্যালয়টিতে চারটি অনুমোদিত অনুষদ রয়েছে
